,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,wilidlife_cost_benefits,importance,problems,wildlife_problem1,wildlife_problem2,wildlife_problem3,wildlife_problem4,wildlife_problem5,other_wildlife,problem_trend,positive_conservation1,positive_conservation2,positive_conservation3,other_positive,negative_conservation1,negative_conservation2,negative_conservation3,other_negative,population
130,lekurruki007,198,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT,7,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
131,lekurruki007,198,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT,198,2,3,2,1,2,3,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
132,lekurruki008,199,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT,199,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
133,lekurruki008,199,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT,8,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
134,lekurruki008,8,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,199,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
135,lekurruki008,8,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,8,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
136,lekurruki009,200,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT,200,2,3,2,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
137,lekurruki009,200,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT,9,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
138,lekurruki009,9,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,200,2,3,2,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
139,lekurruki009,9,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,9,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
140,lekurruki010,201,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT,201,1,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
141,lekurruki010,201,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT,10,2,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
142,lekurruki010,10,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,201,1,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
143,lekurruki010,10,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,10,2,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
144,lekurruki011,11,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,11,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
145,lekurruki012,12,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,12,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
146,lekurruki013,13,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,13,2,3,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
147,lekurruki014,14,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,14,2,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
148,lekurruki015,15,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,15,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
149,lekurruki016,16,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,16,1,3,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
150,lekurruki017,17,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,17,2,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
151,lekurruki018,18,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,18,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
152,lekurruki019,19,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,19,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
153,lekurruki020,20,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,20,2,3,98,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
154,lekurruki021,21,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,21,2,3,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
155,lekurruki022,22,03/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,22,1,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
156,lekurruki023,23,03/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,23,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
157,lekurruki024,24,03/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT,24,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
158,lendadaipoi001,55,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,55,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,don't know,NA
159,lendadaipoi001,55,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,55,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,don't know,NA
160,lendadapoi002,54,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,54,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
161,lendadapoi002,54,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,54,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
162,lendadapoi003,53,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,53,1,3,2,1,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
163,lendadapoi003,53,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,53,1,3,2,1,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
164,lendadapoi004,52,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT,52,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
165,lendadapoi004,52,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT,52,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
166,lendadapoi005,51,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,51,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
167,lendadapoi005,51,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,51,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
168,lendadapoi006,50,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,50,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
169,lendadapoi006,50,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,50,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
170,lendadapoi007,49,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT,49,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
171,lendadapoi007,49,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT,49,1,3,2,1,2,3,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
172,lendadapoi008,48,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,48,1,3,2,1,2,3,4,5,6,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
173,lendadapoi008,48,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT,48,1,3,2,1,2,3,4,5,6,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
174,lengusaka001,303,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,303,2,2,2,2,3,5,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
175,lengusaka001,303,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,303,2,2,2,2,3,5,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
176,lengusaka002,304,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,304,2,2,1,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
177,lengusaka002,304,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,304,2,2,1,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
178,lengusaka003,305,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,305,2,3,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA
179,lengusaka003,305,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,305,2,3,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA
180,lengusaka004,306,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,306,2,2,2,2,3,5,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
181,lengusaka004,306,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,306,2,2,2,2,3,5,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
182,lengusaka005,307,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,307,2,2,1,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
183,lengusaka005,307,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,307,2,2,1,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
184,lengusaka006,308,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,308,2,2,1,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
185,lengusaka006,308,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,308,2,2,1,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
186,lengusaka007,309,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,309,2,3,2,1,2,3,5,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
187,lengusaka007,309,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,309,2,3,2,1,2,3,5,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
188,lengusaka008,310,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,310,2,3,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
189,lengusaka008,310,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,310,2,3,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
190,lengusaka009,311,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,311,2,2,2,2,3,4,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
191,lengusaka009,311,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,311,2,2,2,2,3,4,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
192,lengusaka010,312,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,312,2,3,2,1,2,3,NA,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
193,lengusaka010,312,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,312,2,3,2,1,2,3,NA,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
194,lengusaka011,313,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,313,2,2,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
195,lengusaka011,313,24/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT,313,2,2,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
196,lenkulo014,21,21/06/15,namunyak,ngilai ,ngilai central,lenkulo,baseline,NRT,21,2,3,2,1,2,NA,NA,NA,NA,1,1,2,3,NA,1,NA,NA,NA,NA
197,lenkulo014,21,21/06/15,namunyak,ngilai ,ngilai central,lenkulo,baseline,NRT,21,2,3,2,1,2,NA,NA,NA,NA,1,1,2,3,NA,1,NA,NA,NA,NA
198,lenkulo015,22,21/06/15,namunyak,ngilai,ngilai central,lenkulo,baseline,NRT,22,1,3,1,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
199,lenkulo015,22,21/06/15,namunyak,ngilai,ngilai central,lenkulo,baseline,NRT,22,1,3,1,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
200,lenkulo017,24,21/06/15,namunyak,ngilai,ngilai central,lenkulo,baseline,NRT,24,2,3,2,2,NA,NA,NA,NA,NA,1,1,3,NA,NA,1,NA,NA,NA,NA
201,lenkulo017,24,21/06/15,namunyak,ngilai,ngilai central,lenkulo,baseline,NRT,24,2,3,2,2,NA,NA,NA,NA,NA,1,1,3,NA,NA,1,NA,NA,NA,NA
202,lerata001,86,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,86,2,3,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
203,lerata001,86,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,86,2,3,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
204,lerata002,87,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,87,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
205,lerata002,87,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,87,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
206,lerata003,88,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,88,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
207,lerata003,88,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,88,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
208,lerata004,89,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,89,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
209,lerata004,89,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,89,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
210,lerata005,90,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,90,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
211,lerata005,90,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,90,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
212,lerata006,91,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,91,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
213,lerata006,91,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,91,2,2,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
214,lerata007,92,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,92,2,2,2,1,2,3,4,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
215,lerata007,92,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,92,2,2,2,1,2,3,4,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
216,lerata008,93,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,93,2,2,2,1,2,3,4,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
217,lerata008,93,25/06/15,namunyak,koiting ,lerata,lerata,baseline,NRT,93,2,2,2,1,2,3,4,NA,NA,1,2,3,NA,NA,1,2,NA,NA,NA
218,lerug001,271,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,271,1,1,2,1,2,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
219,lerug001,271,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,271,1,1,2,1,2,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
220,lerug002,272,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,272,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
221,lerug002,272,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,272,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
222,lerug004,273,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,273,2,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
223,lerug004,273,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,273,2,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
224,lerug005,274,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,274,1,2,2,1,2,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
225,lerug005,274,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,274,1,2,2,1,2,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
226,lerug006,275,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,275,1,1,2,1,2,3,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
227,lerug006,275,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,275,1,1,2,1,2,3,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
228,lesurua 001,1,22/06/15,sera,waso,archers post,lesurua,baseline,NRT,1,2,2,2,1,3,4,NA,NA,NA,3,NA,NA,NA,NA,1,2,NA,electricity power,NA
229,lesurua 002,2,22/06/15,sera,waso,archers post,lesurua,baseline,NRT,2,2,2,2,3,4,NA,NA,NA,NA,2,3,NA,NA,NA,1,2,NA,NA,NA
230,lesurua 003,3,22/06/15,sera,waso,archers post,lesurua,baseline,NRT,3,2,3,2,1,2,3,4,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
231,lesurua 004,4,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,4,2,2,2,1,3,NA,NA,NA,NA,2,4,NA,NA,NA,1,2,NA,NA,NA
232,lesurua 005,5,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,5,2,2,2,1,3,NA,NA,NA,NA,1,3,NA,NA,NA,1,2,NA,NA,NA
233,lesurua 006,6,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,6,1,1,2,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA
234,lesurua 007,7,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,7,2,2,2,1,3,NA,NA,NA,NA,2,3,4,NA,security improved,NA,NA,NA,NA,NA
235,lesurua 008,8,23/06/15,sera,waso,lerata,lesurua,baseline,NRT,8,1,3,2,1,2,3,NA,NA,NA,2,3,4,NA,protected areas and no disturbance,1,2,NA,NA,NA
236,lesurua 009,9,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,9,2,2,2,1,3,4,NA,NA,NA,1,4,NA,NA,security improved,1,2,NA,NA,NA
237,lesurua 010,10,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,10,2,2,2,1,3,NA,NA,NA,NA,3,4,NA,NA,brings development to the area,1,3,NA,brought the bandits,NA
238,lesurua 011,11,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,11,2,2,2,1,3,NA,NA,NA,NA,98,3,NA,NA,NA,1,2,NA,NA,NA
239,lesurua 012,12,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,12,1,2,2,1,2,3,NA,NA,NA,1,3,NA,NA,NA,1,2,NA,NA,NA
240,lesurua 013,13,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,13,1,1,2,1,3,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA
241,lesurua 014,14,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,14,1,1,2,1,3,4,NA,NA,NA,3,3,NA,NA,NA,1,2,NA,NA,NA
242,lesurua 015,15,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,15,1,2,2,1,3,4,NA,NA,NA,2,4,NA,NA,security improved,1,NA,NA,NA,NA
243,lesurua 016,16,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,16,1,2,2,1,3,4,NA,NA,NA,1,4,NA,NA,those who have not seen rhino have that chance now,3,NA,NA,brings insecurity,NA
244,lesurua 017,17,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,17,2,2,2,1,3,NA,NA,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,NA
245,letaon001,211,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,211,2,3,2,1,3,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
246,letaon001,211,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,211,2,3,2,1,3,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
247,letaon002,212,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,212,2,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
248,letaon002,212,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,212,2,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
249,letaon003,213,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,213,2,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
250,letaon003,213,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,213,2,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
251,letaon004,214,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,214,2,3,2,1,4,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
252,letaon004,214,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,214,2,3,2,1,4,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
253,letaon005,215,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,215,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
254,letaon005,215,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,215,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
255,letaon006,216,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,216,2,2,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
256,letaon006,216,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,216,2,2,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
257,lkisin001,1,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,1,98,3,2,6,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA
258,lkisin001,1,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,1,98,3,2,6,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA
259,lkisin002,2,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,2,2,3,2,1,3,6,NA,NA,NA,1,1,NA,NA,NA,1,2,NA,NA,NA
260,lkisin002,2,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,2,2,3,2,1,3,6,NA,NA,NA,1,1,NA,NA,NA,1,2,NA,NA,NA
261,lkisin003,3,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,3,98,3,2,3,5,6,NA,NA,NA,2,1,3,NA,NA,1,NA,NA,NA,NA
262,lkisin003,3,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,3,98,3,2,3,5,6,NA,NA,NA,2,1,3,NA,NA,1,NA,NA,NA,NA
263,lkisin004,113,23/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,113,2,3,2,2,4,6,NA,NA,NA,3,1,3,NA,NA,1,2,NA,NA,NA
264,lkisin004,113,23/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,113,2,3,2,2,4,6,NA,NA,NA,3,1,3,NA,NA,1,2,NA,NA,NA
265,lkisin005,4,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,4,1,3,2,3,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
266,lkisin005,4,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,4,1,3,2,3,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
267,lkisin006,114,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,114,2,3,2,1,2,4,NA,NA,NA,3,1,2,NA,NA,1,2,NA,NA,NA
268,lkisin006,114,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,114,2,3,2,1,2,4,NA,NA,NA,3,1,2,NA,NA,1,2,NA,NA,NA
269,lkisin007,5,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,5,1,3,2,1,2,4,6,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
270,lkisin007,5,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,5,1,3,2,1,2,4,6,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
271,lkisin008,115,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,115,2,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
272,lkisin008,115,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,115,2,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
273,lkisin009,6,23/06/15,namunyak,ngilai west   ,lkisin,lkisin,baseline,NRT,6,1,3,2,2,3,5,6,NA,NA,2,1,3,NA,NA,1,2,NA,NA,NA
