,hhid,index.x,security_status,feel_safe,conflict1,conflict2,conflict3,conflict4,conflict5,conflict6,other_conflict,conflict_rank1,conflict_rank2,conflict_rank3,index.y,date,ccy,location,sublocation,village,survey_type,nrt
166,lekiji005,166,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,35,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT
167,lekiji005,166,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,166,15/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
168,lekiji005,166,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,35,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT
169,lekiji005,35,3,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,35,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT
170,lekiji005,35,3,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,166,15/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
171,lekiji005,35,3,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,35,19/06/15,namunyak,ngilai,ngilai central,lekiji,baseline,NRT
172,lekiji006,167,1,2,4,5,NA,NA,NA,NA,NA,4,5,NA,167,16/11/15,meibae ,lodungokwe,sesia,Soito naaro,baseline,NRT
173,lekiji007,168,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,168,16/11/15,meibae ,lodungokwe,sesia,Loruko,baseline,NRT
174,lekiji008,169,1,2,4,5,NA,NA,NA,NA,NA,4,5,NA,169,16/11/15,meibae ,lodungokwe,sesia,kule,baseline,NRT
175,lekiji009,170,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,170,16/11/15,meibae ,lodungokwe,sesia,kule,baseline,NRT
176,lekiji010,171,1,2,4,5,NA,NA,NA,NA,NA,4,5,NA,171,16/11/15,meibae ,lodungokwe,sesia,loruko,baseline,NRT
177,lekiji011,172,2,2,4,5,NA,NA,NA,NA,NA,4,5,NA,172,16/11/15,meibae ,lodungokwe,sesia,kule,baseline,NRT
178,lekiji012,173,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,173,17/11/15,meibae ,lodungokwe,sesia,Nanikan,baseline,NRT
179,lekiji013,174,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,174,17/11/15,meibae ,lodungokwe,sesia,Nanikan,baseline,NRT
180,lekiji014,175,2,1,4,5,NA,NA,NA,NA,NA,4,5,NA,175,17/11/15,meibae ,lodungokwe,sesia,Nanikan,baseline,NRT
181,Lekiji015,176,2,1,4,6,NA,NA,NA,NA,NA,4,6,NA,176,17/11/15,meibae ,lodungokwe,sesia,loroko,baseline,NRT
182,lekiji016,177,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,177,17/11/15,meibae ,lodungokwe,sesia,lpus,baseline,NRT
183,lekiji017,178,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,178,18/11/15,meibae ,lodungokwe,sesia,lpus,baseline,NRT
184,lekiji018,179,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,179,18/11/15,meibae ,lodungokwe,sesia,Nonkupuli,baseline,NRT
185,lekiji019,180,1,2,4,NA,NA,NA,NA,NA,NA,4,NA,NA,180,18/11/15,meibae ,lodungokwe,sesia,Nonkupuli,baseline,NRT
186,lekiji020,181,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,181,18/11/15,meibae ,lodungokwe,sesia,Nonkupuli,baseline,NRT
187,lekiji021,182,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,182,18/11/15,meibae ,lodungokwe,sesia,Nonkupuli,baseline,NRT
188,lekiji022,183,1,2,3,4,NA,NA,NA,NA,NA,3,4,NA,183,18/11/15,meibae ,lodungokwe,sesia,Nonkupuli,baseline,NRT
189,lekiji023,184,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,184,19/11/15,meibae ,lodungokwe,sesia,Nonkupuli,baseline,NRT
190,lekiji024,185,2,2,4,6,NA,NA,NA,NA,NA,4,6,NA,185,19/11/15,meibae ,lodungokwe,sesia,lpus,baseline,NRT
191,lekiji025,186,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,186,19/11/15,meibae ,lodungokwe,sesia,kule,baseline,NRT
192,lekiji026,187,2,2,4,5,NA,NA,NA,NA,NA,4,5,NA,187,19/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
193,lekiji027,188,2,2,4,5,6,NA,NA,NA,NA,4,5,6,188,19/11/15,meibae ,lodungokwe,sesia,Loruko,baseline,NRT
194,lekiji028,189,1,2,3,4,6,NA,NA,NA,NA,4,6,3,189,20/11/15,meibae ,lodungokwe,sesia,loruko,baseline,NRT
195,lekiji029,190,2,2,4,5,NA,NA,NA,NA,NA,4,5,NA,190,20/11/15,meibae ,lodungokwe,sesia,kule,baseline,NRT
196,lekiji030,191,2,2,4,5,6,NA,NA,NA,NA,4,5,6,191,20/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
197,lekiji031,192,2,2,4,6,NA,NA,NA,NA,NA,4,6,6,192,20/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
198,lekiji032,193,2,2,4,5,6,NA,NA,NA,NA,4,5,6,193,20/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
199,lekiji033,194,2,2,3,4,NA,NA,NA,NA,NA,3,4,NA,194,21/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
200,lekiji034,195,1,2,4,5,NA,NA,NA,NA,NA,4,6,5,195,21/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
201,lekiji035,196,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,196,21/11/15,meibae ,lodungokwe,sesia,Lembarie,baseline,NRT
202,lekurruki001,1,1,1,2,4,6,NA,NA,NA,NA,6,4,NA,1,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
203,lekurruki001,1,1,1,2,4,6,NA,NA,NA,NA,6,4,NA,192,28/11/15,lekurruki,mukogodo,kurikuri,kantana,baseline,NRT
204,lekurruki001,192,1,2,2,4,6,NA,NA,NA,NA,4,2,6,1,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
205,lekurruki001,192,1,2,2,4,6,NA,NA,NA,NA,4,2,6,192,28/11/15,lekurruki,mukogodo,kurikuri,kantana,baseline,NRT
206,lekurruki002,2,1,1,2,4,6,NA,NA,NA,NA,6,2,4,2,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
207,lekurruki002,2,1,1,2,4,6,NA,NA,NA,NA,6,2,4,193,28/11/15,lekurruki,mukogodo,kurikuri,martii,baseline,NRT
208,lekurruki002,193,1,2,2,5,6,NA,NA,NA,NA,2,5,6,2,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
209,lekurruki002,193,1,2,2,5,6,NA,NA,NA,NA,2,5,6,193,28/11/15,lekurruki,mukogodo,kurikuri,martii,baseline,NRT
210,lekurruki003,194,1,2,2,4,6,NA,NA,NA,NA,6,4,2,194,28/11/15,lekurruki,mukogodo,kurikuri,anadungoro,baseline,NRT
211,lekurruki003,194,1,2,2,4,6,NA,NA,NA,NA,6,4,2,3,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
212,lekurruki003,3,1,1,2,4,6,NA,NA,NA,NA,6,2,4,194,28/11/15,lekurruki,mukogodo,kurikuri,anadungoro,baseline,NRT
213,lekurruki003,3,1,1,2,4,6,NA,NA,NA,NA,6,2,4,3,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
214,lekurruki004,195,1,2,2,4,6,NA,NA,NA,NA,2,4,6,195,28/11/15,lekurruki,mukogodo,kurikuri,doldol,baseline,NRT
215,lekurruki004,195,1,2,2,4,6,NA,NA,NA,NA,2,4,6,4,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
216,lekurruki004,4,1,1,2,4,6,NA,NA,NA,NA,6,2,4,195,28/11/15,lekurruki,mukogodo,kurikuri,doldol,baseline,NRT
217,lekurruki004,4,1,1,2,4,6,NA,NA,NA,NA,6,2,4,4,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
218,lekurruki005,196,1,2,2,4,6,NA,NA,NA,NA,2,4,6,196,28/11/15,lekurruki,mukogodo,kurikuri,martii,baseline,NRT
219,lekurruki005,196,1,2,2,4,6,NA,NA,NA,NA,2,4,6,5,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
220,lekurruki005,5,1,1,2,4,6,NA,NA,NA,NA,6,2,4,196,28/11/15,lekurruki,mukogodo,kurikuri,martii,baseline,NRT
221,lekurruki005,5,1,1,2,4,6,NA,NA,NA,NA,6,2,4,5,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
222,lekurruki006,197,1,2,2,4,6,NA,NA,NA,NA,6,4,2,197,28/11/15,lekurruki,mukogodo,kurikuri,tool,baseline,NRT
223,lekurruki006,197,1,2,2,4,6,NA,NA,NA,NA,6,4,2,6,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
224,lekurruki006,6,1,1,2,4,6,NA,NA,NA,NA,6,2,4,197,28/11/15,lekurruki,mukogodo,kurikuri,tool,baseline,NRT
225,lekurruki006,6,1,1,2,4,6,NA,NA,NA,NA,6,2,4,6,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
226,lekurruki007,7,1,1,2,4,6,NA,NA,NA,NA,6,2,4,7,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
227,lekurruki007,7,1,1,2,4,6,NA,NA,NA,NA,6,2,4,198,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT
228,lekurruki007,198,1,1,2,4,6,NA,NA,NA,NA,6,4,2,7,30/11/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
229,lekurruki007,198,1,1,2,4,6,NA,NA,NA,NA,6,4,2,198,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT
230,lekurruki008,199,1,2,2,4,5,6,NA,NA,NA,6,2,4,199,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT
231,lekurruki008,199,1,2,2,4,5,6,NA,NA,NA,6,2,4,8,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
232,lekurruki008,8,1,1,2,4,6,NA,NA,NA,NA,6,2,4,199,28/11/15,lekurruki,mukogodo,kurikuri,nadungoro,baseline,NRT
233,lekurruki008,8,1,1,2,4,6,NA,NA,NA,NA,6,2,4,8,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
234,lekurruki009,200,1,1,2,4,5,6,NA,NA,NA,6,4,2,200,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT
235,lekurruki009,200,1,1,2,4,5,6,NA,NA,NA,6,4,2,9,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
236,lekurruki009,9,1,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,200,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT
237,lekurruki009,9,1,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,9,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
238,lekurruki010,201,1,1,4,5,6,NA,NA,NA,NA,4,5,6,201,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT
239,lekurruki010,201,1,1,4,5,6,NA,NA,NA,NA,4,5,6,10,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
240,lekurruki010,10,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,201,28/11/15,lekurruki,mukogodo,kurikuri,nandungoro,baseline,NRT
241,lekurruki010,10,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,10,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
242,lekurruki011,11,1,1,2,4,6,NA,NA,NA,NA,6,2,4,11,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
243,lekurruki012,12,1,1,2,4,6,NA,NA,NA,NA,6,2,4,12,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
244,lekurruki013,13,3,1,NA,NA,NA,NA,NA,NA,NA,6,2,4,13,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
245,lekurruki014,14,1,1,2,4,6,NA,NA,NA,NA,6,2,4,14,01/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
246,lekurruki015,15,1,1,2,4,6,NA,NA,NA,NA,6,2,4,15,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
247,lekurruki016,16,1,1,2,4,6,NA,NA,NA,NA,6,2,4,16,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
248,lekurruki017,17,1,1,2,4,6,NA,NA,NA,NA,6,2,4,17,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
249,lekurruki018,18,1,1,2,4,6,NA,NA,NA,NA,6,2,4,18,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
250,lekurruki019,19,1,1,2,4,6,NA,NA,NA,NA,6,2,4,19,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
251,lekurruki020,20,1,1,2,4,6,NA,NA,NA,NA,6,2,4,20,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
252,lekurruki021,21,1,1,2,4,6,NA,NA,NA,NA,6,2,4,21,02/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
253,lekurruki022,22,1,2,2,4,6,NA,NA,NA,NA,6,4,2,22,03/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
254,lekurruki023,23,1,2,2,4,6,NA,NA,NA,NA,4,2,6,23,03/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
255,lekurruki024,24,1,2,2,4,6,NA,NA,NA,NA,6,2,4,24,03/12/15,lekurruki,mukogodo,kurikuri,kurikuri,baseline,NRT
256,lempaute001,288,3,1,2,4,5,NA,NA,NA,NA,2,4,5,288,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
257,lempaute002,289,1,2,2,4,5,NA,NA,NA,NA,2,4,5,289,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
258,lempaute003,290,1,2,2,4,5,NA,NA,NA,NA,2,4,5,290,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
259,lempaute004,291,1,2,2,3,4,NA,NA,NA,NA,2,3,4,291,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
260,lempaute005,292,1,2,2,4,5,NA,NA,NA,NA,2,4,5,292,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
261,lempaute006,293,1,2,2,4,5,NA,NA,NA,NA,2,4,5,293,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
262,lempaute007,294,1,2,2,4,5,NA,NA,NA,NA,2,4,5,294,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
263,lempaute008,295,1,2,2,4,5,NA,NA,NA,NA,2,4,5,295,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
264,lempaute009,296,1,2,2,4,5,NA,NA,NA,NA,2,4,5,296,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
265,lempaute010,297,1,2,2,4,5,NA,NA,NA,NA,2,3,5,297,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
266,lempaute011,298,1,2,2,4,5,NA,NA,NA,NA,2,4,5,298,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
267,lempaute012,299,1,2,2,4,5,NA,NA,NA,NA,2,4,5,299,21/11/15,westgate,waso west,remot,lempaute,baseline,NRT
268,lempaute013,300,1,2,2,4,5,NA,NA,NA,NA,2,4,5,300,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
269,lempaute014,301,1,2,2,4,5,NA,NA,NA,NA,2,4,5,301,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
270,lempaute015,302,1,2,2,4,5,NA,NA,NA,NA,2,4,5,302,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
271,lempaute016,303,1,2,2,4,5,NA,NA,NA,NA,2,4,5,303,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
272,lempaute017,304,3,2,2,4,5,NA,NA,NA,NA,2,4,5,304,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
273,lempaute018,305,1,2,2,4,5,NA,NA,NA,NA,2,4,5,305,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
274,lempaute019,306,1,2,5,NA,NA,NA,NA,NA,NA,5,NA,NA,306,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
275,lempaute020,307,2,2,2,4,5,NA,NA,NA,NA,2,4,5,307,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
276,lempaute021,308,1,1,2,4,5,NA,NA,NA,NA,2,4,5,308,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
277,lempaute022,309,1,2,2,4,5,NA,NA,NA,NA,2,4,5,309,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
278,lempaute023,310,3,2,2,4,5,NA,NA,NA,NA,2,4,5,310,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
279,lempaute024,311,1,2,2,4,5,NA,NA,NA,NA,2,4,5,311,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
280,lempaute025,312,1,2,2,3,4,NA,NA,NA,NA,2,3,4,312,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
281,lempaute026,313,1,2,2,4,5,NA,NA,NA,NA,2,4,5,313,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
282,lempaute027,314,1,2,2,4,5,NA,NA,NA,NA,5,3,2,314,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
283,lempaute028,315,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,315,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
284,lempaute029,316,1,2,3,4,5,NA,NA,NA,NA,3,4,5,316,22/11/15,westgate,waso west,remot,lempaute,baseline,NRT
285,lempaute030,317,1,2,2,4,5,NA,NA,NA,NA,2,4,5,317,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
286,lempaute031,318,1,2,2,4,5,NA,NA,NA,NA,2,4,5,318,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
287,lempaute032,319,1,2,2,4,5,NA,NA,NA,NA,2,4,5,319,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
288,lempaute033,320,1,2,2,4,5,NA,NA,NA,NA,2,4,5,320,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
289,lempaute034,321,1,2,2,4,5,NA,NA,NA,NA,2,4,5,321,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
290,lempaute035,322,1,2,5,NA,NA,NA,NA,NA,NA,5,NA,NA,322,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
291,lempaute036,323,1,2,2,4,5,NA,NA,NA,NA,2,4,5,323,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
292,lempaute037,324,1,2,2,4,5,NA,NA,NA,NA,2,4,5,324,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
293,lempaute038,325,1,2,2,4,5,NA,NA,NA,NA,2,4,5,325,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
294,lempaute039,326,1,2,2,4,5,NA,NA,NA,NA,2,4,5,326,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
295,lempaute040,327,1,2,2,4,5,NA,NA,NA,NA,2,4,5,327,23/11/15,westgate,waso west,remot,lempaute,baseline,NRT
296,lendadaipoi001,55,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,55,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
297,lendadaipoi001,55,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,55,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
298,lendadaipoi001,55,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,55,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
299,lendadaipoi001,55,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,55,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
300,lendadapoi002,54,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,54,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
301,lendadapoi002,54,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,54,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
302,lendadapoi002,54,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,54,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
303,lendadapoi002,54,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,54,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
304,lendadapoi003,53,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,53,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
305,lendadapoi003,53,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,53,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
306,lendadapoi003,53,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,53,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
307,lendadapoi003,53,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,53,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
308,lendadapoi004,52,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,52,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
309,lendadapoi004,52,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,52,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
310,lendadapoi004,52,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,52,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
311,lendadapoi004,52,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,52,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
312,lendadapoi005,51,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,51,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
313,lendadapoi005,51,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,51,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
314,lendadapoi005,51,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,51,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
315,lendadapoi005,51,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,51,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
316,lendadapoi006,50,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,50,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
317,lendadapoi006,50,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,50,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
318,lendadapoi006,50,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,50,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
319,lendadapoi006,50,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,50,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
320,lendadapoi007,49,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,49,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
321,lendadapoi007,49,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,49,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
322,lendadapoi007,49,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,49,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
323,lendadapoi007,49,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,49,23/06/15,namunyak,ngilai west   ,golgoltim,lendadapoi,baseline,NRT
324,lendadapoi008,48,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,48,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
325,lendadapoi008,48,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,48,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
326,lendadapoi008,48,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,48,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
327,lendadapoi008,48,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,48,23/06/15,namunyak,ngilai west,golgoltim,lendadapoi,baseline,NRT
328,lengusaka001,303,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,303,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
329,lengusaka001,303,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,303,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
330,lengusaka001,303,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,303,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
331,lengusaka001,303,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,303,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
332,lengusaka002,304,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,304,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
333,lengusaka002,304,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,304,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
334,lengusaka002,304,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,304,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
335,lengusaka002,304,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,304,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
336,lengusaka003,305,3,1,4,5,7,NA,NA,NA,NA,NA,NA,NA,305,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
337,lengusaka003,305,3,1,4,5,7,NA,NA,NA,NA,NA,NA,NA,305,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
338,lengusaka003,305,3,1,4,5,7,NA,NA,NA,NA,NA,NA,NA,305,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
339,lengusaka003,305,3,1,4,5,7,NA,NA,NA,NA,NA,NA,NA,305,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
340,lengusaka004,306,2,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,306,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
341,lengusaka004,306,2,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,306,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
342,lengusaka004,306,2,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,306,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
343,lengusaka004,306,2,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,306,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
344,lengusaka005,307,1,2,2,4,7,NA,NA,NA,NA,NA,NA,NA,307,23/06/15,namunyak,wamba,lengusaka,lengusaka,baseline,NRT
