,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,eat_meat,drink_milk,sick_adults,sick_children,medical_services1,medical_services2,medical_services3,medical_services4,visit,no_times,water_wet_season1,water_wet_season2,water_wet_season3,water_wet_season4,water_wet_season5,important_wet_water,important_wet_water2,important_wet_water3,water_dry_season1,water_dry_season2,water_dry_season3,water_dry_season4,water_dry_season5,important_dry_water,important_dry_water2,important_dry_water3,hours_wet_season,hours_dry_season
2731,GO031,167,24/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,167,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2732,GO032,166,25/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,166,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2733,GO033,165,25/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,165,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2734,GO034,164,26/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,164,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2735,GO035,163,26/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,163,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2736,GO036,162,26/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,162,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2737,GO037,161,27/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2738,GO038,160,27/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,160,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2739,GO039,159,28/11/14,Nakuprat_Gotu,gotu,Gotu,Gotu,baseline,NRT,159,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2740,KI001,825,17/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,825,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2741,KI003,824,17/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,824,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2742,KI004,823,17/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,823,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2743,KI005,822,17/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,822,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2744,KI006,821,18/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,821,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2745,KI007,820,18/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,820,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2746,KI008,819,18/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,819,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2747,KI009,818,19/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,818,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2748,KI010,817,19/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,817,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2749,KI011,816,19/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,816,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2750,KI012,815,19/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,815,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2751,KI014,814,19/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,814,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2752,KI015,813,20/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,813,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2753,KI016,812,20/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,812,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2754,KI017,811,20/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,811,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2755,KI018,810,20/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,810,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2756,KI019,809,21/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,809,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2757,KI020,808,21/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,808,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2758,KI021,807,21/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,807,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2759,KI022,806,21/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,806,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2760,KI023,805,22/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,805,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2761,KI024,804,22/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,804,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,KI027,803,24/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,803,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2763,KI028,802,25/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,802,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2764,KI029,801,25/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,801,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2765,KI030,800,25/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,800,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2766,KI031,799,26/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2767,KI032,798,27/11/14,Kalama,waso,Kiltamany,Kiltamany,baseline,NRT,798,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2768,LA001,664,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,664,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2769,LA001,664,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,797,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2770,LA001,797,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,664,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2771,LA001,797,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,797,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2772,LA002,663,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,663,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,LA003,662,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,662,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2774,LA003,662,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,796,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2775,LA003,796,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,662,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2776,LA003,796,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,796,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2777,LA004,661,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,661,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2778,LA004,661,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,795,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2779,LA004,795,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,661,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2780,LA004,795,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,795,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2781,LA005,794,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,794,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2782,LA005,794,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,660,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2783,LA005,660,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,794,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2784,LA005,660,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,660,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2785,LA006,793,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,793,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2786,LA006,793,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,659,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2787,LA006,659,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,793,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2788,LA006,659,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,659,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2789,LA007,658,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,658,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2790,LA007,658,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,792,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2791,LA007,792,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,658,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2792,LA007,792,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,792,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2793,LA008,657,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,657,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2794,LA008,657,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,791,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2795,LA008,791,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,657,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2796,LA008,791,17/11/14,Kalama,waso,Laresoro,Lochoriong,baseline,NRT,791,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2797,LA009,656,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,656,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2798,LA009,656,29/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,790,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2799,LA009,790,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,656,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2800,LA009,790,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,790,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2801,LA010,655,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,655,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2802,LA010,655,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,789,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2803,LA010,789,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,655,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2804,LA010,789,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,789,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2805,LA011,788,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,788,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2806,LA011,788,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,654,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2807,LA011,654,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,788,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2808,LA011,654,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,654,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2809,LA012,653,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,653,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2810,LA012,653,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,787,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2811,LA012,787,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,653,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2812,LA012,787,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,787,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2813,LA013,652,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,652,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2814,LA013,652,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,786,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2815,LA013,786,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,652,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2816,LA013,786,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,786,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2817,LA014,651,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,651,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2818,LA014,651,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,785,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2819,LA014,785,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,651,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2820,LA014,785,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,785,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2821,LA015,650,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,650,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2822,LA015,650,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,784,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2823,LA015,784,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,650,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2824,LA015,784,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,784,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2825,LA016,649,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,649,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2826,LA016,649,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,783,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2827,LA016,783,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,649,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2828,LA016,783,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,783,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2829,LA017,782,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,782,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2830,LA017,782,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,648,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2831,LA017,648,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,782,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2832,LA017,648,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,648,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2833,LA018,647,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,647,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2834,LA018,647,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,781,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2835,LA018,781,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,647,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2836,LA018,781,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,781,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2837,LA019,646,01/12/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,646,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
